,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
1771,28225.0,640.0,13,379,2013.0,8,1,2,2.0,126000.0,3,1,1,0,7,4
1772,8467.0,779.0,18,398,2006.0,3,0,4,1.4,0.0,0,1,1,0,12,8
1773,15850.0,642.0,41,477,2012.0,4,1,1,2.0,142014.0,0,1,1,0,12,4
1774,11917.0,753.0,18,672,2012.0,8,1,2,2.4,116000.0,0,1,1,0,14,8
1775,20005.0,583.0,18,310,2011.0,8,1,4,1.6,106616.0,0,1,1,0,1,4
1776,15681.0,779.0,2,74,2010.0,8,1,4,2.0,192000.0,1,0,1,0,1,10
1777,8154.0,843.0,44,595,2008.0,3,0,2,1.5,200000.0,0,1,1,0,7,8
1778,25089.0,779.0,12,51,2014.0,3,1,1,1.4,20000.0,1,1,0,0,1,12
1779,10506.0,639.0,42,812,2014.0,8,1,4,2.0,142211.0,0,0,1,0,1,0
1780,10976.0,831.0,18,672,2011.0,8,0,4,2.4,149000.0,2,1,1,0,2,10
1781,9095.0,988.0,44,595,2007.0,3,0,2,1.5,150000.0,0,1,1,0,12,9
1782,157.0,749.0,18,672,2014.0,8,1,4,2.4,274981.0,0,1,1,0,7,12
1783,941.0,834.0,44,768,2013.0,4,1,4,2.7,177894.0,0,0,1,0,12,12
1784,22580.0,779.0,44,200,2013.0,8,1,4,2.5,47000.0,0,1,1,0,14,8
1785,9408.0,642.0,11,195,2012.0,3,0,4,2.0,133000.0,0,1,1,0,7,8
1786,8467.0,779.0,32,726,2005.0,3,0,4,1.5,111111.0,0,0,1,1,5,6
1787,4077.0,751.0,18,672,2013.0,8,1,4,2.4,111930.0,0,1,1,0,12,12
1788,15423.0,687.0,18,310,2010.0,8,1,4,1.6,80861.0,0,1,1,0,12,4
1789,10349.0,836.0,11,195,2010.0,4,0,4,2.0,90000.0,0,1,1,0,15,12
1790,15681.0,586.0,18,310,2012.0,8,1,4,1.8,236800.0,0,1,1,0,1,6
1791,20814.0,640.0,6,554,2013.0,4,1,1,2.0,151522.0,0,1,1,0,12,4
1792,941.0,640.0,13,379,2013.0,8,1,2,2.0,294016.0,0,1,1,0,14,12
1793,9722.0,779.0,17,265,1999.0,4,0,4,2.0,145785.0,1,0,1,0,2,2
1794,8781.0,779.0,32,100,2005.0,8,0,4,2.5,53000.0,2,1,1,0,1,8
1795,16308.0,586.0,44,595,2012.0,8,0,2,1.8,180000.0,3,1,1,0,7,12
1796,45436.0,765.0,18,655,2015.0,4,1,1,2.0,115459.0,0,1,1,0,2,4
1797,15285.0,836.0,18,396,2010.0,1,1,4,2.0,115363.0,0,1,1,0,11,4
1798,26343.0,779.0,28,777,2004.0,6,1,1,2.2,250000.0,1,2,1,0,1,4
1799,37633.0,779.0,28,699,2008.0,5,0,1,2.2,234000.0,1,2,1,0,14,2
1800,32935.0,639.0,41,633,2014.0,4,1,1,2.0,117527.0,0,1,1,0,12,4
1801,25763.0,777.0,18,411,2014.0,6,1,1,2.5,273500.0,0,1,1,0,1,4
1802,19429.0,779.0,18,310,2012.0,8,0,4,1.8,186560.0,2,1,1,0,7,6
1803,9408.0,779.0,32,798,2003.0,4,0,4,2.0,184000.0,0,0,1,1,12,2
1804,10036.0,639.0,18,672,2014.0,8,1,3,2.0,347600.0,0,1,1,0,12,4
1805,31361.0,779.0,13,379,2017.0,8,1,5,2.0,204200.0,0,1,1,0,14,10
1806,18000.0,779.0,18,310,2014.0,1,1,4,2.0,100000.0,0,1,0,0,1,12
1807,12074.0,707.0,22,548,2011.0,8,1,4,2.0,48656.0,0,1,1,0,14,4
1808,13495.0,707.0,18,672,2011.0,8,1,4,2.0,91678.0,0,1,1,0,7,4
1809,18189.0,650.0,6,268,2016.0,8,0,4,1.4,0.0,0,1,1,0,2,6
1810,19933.0,639.0,6,507,2014.0,8,1,4,2.0,145783.0,0,1,1,0,1,4
1811,34497.0,749.0,18,655,2014.0,4,1,4,2.4,127200.0,0,0,1,0,1,8
1812,18817.0,779.0,47,400,2011.0,3,0,1,2.0,13120.0,0,1,1,0,12,8
1813,10349.0,779.0,28,142,2004.0,8,0,4,1.8,96000.0,2,2,1,1,12,8
1814,16894.0,836.0,18,672,2010.0,8,1,4,2.0,211075.0,0,1,1,0,14,4
1815,6743.0,749.0,4,222,2014.0,8,1,4,2.4,49384.0,0,1,1,0,11,12
1816,20071.0,781.0,44,200,2012.0,8,0,4,2.5,84000.0,2,1,1,0,12,12
1817,6899.0,779.0,2,74,1999.0,8,1,4,1.9,193243.0,1,1,1,0,12,6
1818,1000.0,779.0,13,469,1999.0,1,0,4,1.3,13222.0,1,1,0,0,13,3
1819,21103.0,640.0,6,507,2013.0,8,1,4,2.0,101124.0,0,1,1,0,14,4
1820,27284.0,640.0,2,74,2013.0,8,1,4,2.0,144000.0,0,1,1,0,14,12
1821,862.0,640.0,18,672,2013.0,8,1,4,2.0,211214.0,0,1,1,0,14,12
1822,6900.0,779.0,32,542,2005.0,8,0,4,1.5,174000.0,0,1,1,1,12,4
1823,13485.0,779.0,44,595,2009.0,3,0,2,1.8,270400.0,3,1,1,0,1,8
1824,2850.0,779.0,28,66,2000.0,3,0,4,1.6,1000.0,2,1,1,0,12,4
1825,20071.0,730.0,18,310,2016.0,8,1,4,1.6,72507.0,0,1,1,0,1,4
1826,15681.0,777.0,13,379,2014.0,8,0,4,2.5,118000.0,2,1,1,0,14,10
1827,10349.0,779.0,44,444,2004.0,6,0,0,2.4,250000.0,0,1,1,1,14,6
1828,1254.0,584.0,18,310,2014.0,8,1,4,1.8,0.0,0,1,1,0,7,12
1829,18240.0,687.0,18,310,2010.0,8,1,4,1.6,52418.0,0,1,1,0,14,4
1830,7840.0,779.0,32,726,2005.0,3,1,4,1.5,160000.0,3,1,1,1,12,6
1831,4391.0,779.0,44,200,2013.0,8,1,4,2.5,171258.0,0,1,1,0,12,12
1832,9095.0,585.0,18,310,2013.0,8,0,4,1.8,160000.0,2,1,1,0,12,8
1833,21953.0,779.0,44,595,2012.0,8,0,4,1.8,123200.0,0,1,1,0,0,6
1834,80.0,779.0,28,754,2003.0,6,1,1,1.7,100000.0,1,1,1,0,12,6
1835,10976.0,779.0,17,340,2008.0,3,0,4,1.5,278000.0,3,1,1,1,2,0
1836,15681.0,779.0,18,672,2011.0,8,1,4,2.0,27200.0,0,1,1,0,1,6
1837,14897.0,761.0,44,595,2010.0,3,1,2,1.8,163200.0,0,1,1,0,3,16
1838,1019.0,781.0,44,625,2012.0,4,1,4,2.5,293029.0,0,0,1,0,1,12
1839,11917.0,779.0,17,342,2011.0,3,0,2,1.3,150000.0,0,1,1,1,14,2
1840,33538.0,730.0,41,91,2016.0,4,1,4,1.6,49799.0,0,1,1,0,2,4
1841,19601.0,690.0,13,329,2016.0,4,1,4,1.5,108295.0,0,1,1,0,1,10
1842,21953.0,779.0,6,789,2012.0,8,1,5,1.4,200000.0,2,1,1,0,1,10
1843,10349.0,779.0,44,444,2002.0,6,0,3,2.4,162000.0,0,1,1,1,12,0
1844,34406.0,777.0,18,411,2014.0,6,1,1,2.5,125445.0,0,1,1,0,12,4
1845,13768.0,862.0,18,411,2011.0,6,1,1,2.5,53440.0,0,1,1,0,12,4
1846,14113.0,779.0,44,200,2007.0,8,0,2,2.4,208800.0,0,1,1,0,7,12
1847,10976.0,779.0,28,142,1999.0,8,0,4,2.0,150000.0,2,2,1,0,12,4
1848,10036.0,639.0,18,672,2014.0,8,1,3,2.0,268046.0,0,1,1,0,12,4
1849,470.0,891.0,28,157,2016.0,8,1,4,2.0,81014.0,0,2,1,0,14,12
1850,470.0,738.0,6,268,2017.0,3,1,4,1.4,46053.0,0,1,1,0,11,12
1851,23521.0,779.0,18,672,2014.0,8,1,2,2.4,109000.0,2,1,1,0,13,10
1852,16308.0,934.0,44,625,2015.0,4,0,4,2.5,73000.0,0,0,1,0,8,0
1853,12858.0,779.0,44,101,2012.0,3,0,2,1.5,120000.0,0,1,1,1,14,9
1854,44542.0,765.0,18,655,2015.0,4,1,1,2.0,93876.0,0,1,1,0,2,4
1855,45.0,779.0,44,595,2008.0,3,0,2,1.8,164000.0,0,1,1,0,12,4
1856,15994.0,765.0,18,672,2015.0,8,1,3,2.0,39878.0,0,1,1,0,1,4
1857,21357.0,642.0,41,477,2012.0,4,1,1,2.0,143265.0,0,1,1,0,1,4
1858,15053.0,765.0,18,672,2015.0,8,1,3,2.0,318677.0,0,1,1,0,12,4
1859,7527.0,687.0,9,481,2010.0,8,1,4,1.6,69111.0,0,1,1,0,1,4
1860,6899.0,779.0,2,74,2003.0,8,1,4,1.8,150000.0,2,0,1,0,1,8
1861,28068.0,640.0,18,655,2013.0,4,1,1,2.0,53240.0,0,1,1,0,7,4
1862,3293.0,753.0,6,507,2012.0,8,1,4,2.4,103541.0,0,1,1,0,14,12
1863,17876.0,640.0,18,321,2013.0,3,0,4,2.0,53000.0,0,1,1,0,14,8
1864,46414.0,779.0,44,625,2001.0,4,0,1,2.0,335267.0,1,0,1,0,1,2
1865,15245.0,707.0,18,396,2011.0,1,1,4,2.0,117492.0,0,1,1,0,7,4
1866,392.0,862.0,44,625,2011.0,4,1,4,2.5,193754.0,0,0,1,0,2,12
1867,784.0,891.0,3,29,2016.0,8,1,4,2.0,88203.0,0,0,1,0,1,12
1868,7997.0,836.0,9,481,2010.0,8,1,1,2.0,47221.0,0,1,1,0,1,4
1869,27259.0,640.0,18,655,2013.0,4,1,1,2.0,201373.0,0,1,1,0,12,4
1870,23521.0,779.0,44,200,2014.0,8,1,2,2.5,212421.0,3,1,1,0,14,12
1871,22063.0,642.0,6,554,2012.0,4,1,1,2.0,110297.0,0,1,1,0,7,4
1872,31082.0,777.0,18,411,2014.0,6,1,1,2.5,170971.0,0,1,1,0,7,4
1873,15681.0,891.0,18,672,2016.0,8,1,3,2.0,248705.0,0,1,1,0,12,4
1874,6272.0,779.0,17,340,2002.0,3,0,4,1.3,115500.0,3,1,1,1,2,2
1875,28482.0,640.0,41,633,2013.0,4,1,1,2.0,198288.0,0,1,1,0,14,4
1876,26017.0,831.0,18,310,2017.0,8,1,4,1.6,107220.0,0,1,1,0,14,4
1877,17500.0,779.0,22,548,2011.0,8,0,2,2.4,0.0,0,1,1,0,1,12
1878,15053.0,585.0,44,595,2013.0,8,0,2,1.8,179000.0,3,1,1,0,12,6
1879,29711.0,583.0,18,310,2011.0,8,1,4,1.6,45898.0,0,1,1,0,14,4
1880,32035.0,707.0,41,633,2011.0,4,1,1,2.0,53323.0,0,1,1,0,1,4
1881,36827.0,640.0,18,655,2013.0,4,1,1,2.0,171755.0,0,1,1,0,12,4
1882,34102.0,595.0,17,340,2015.0,3,1,4,1.5,65000.0,0,1,1,0,14,4
1883,314.0,831.0,13,732,2011.0,5,0,1,2.4,164000.0,1,0,1,0,14,2
1884,26372.0,753.0,21,240,2012.0,4,1,4,2.4,121456.0,0,1,1,0,11,4
1885,314.0,751.0,18,672,2013.0,8,1,2,2.4,197328.0,0,1,1,0,1,0
1886,26657.0,779.0,22,548,2017.0,8,0,4,2.4,140800.0,0,1,1,0,1,10
1887,16894.0,836.0,18,672,2010.0,8,1,4,2.0,126799.0,0,1,1,0,1,4
1888,1019.0,831.0,18,310,2017.0,8,1,4,1.6,25635.0,0,1,1,0,1,12
1889,17468.0,836.0,18,745,2010.0,4,1,1,2.0,216024.0,0,1,1,0,14,4
1890,10976.0,707.0,11,195,2011.0,9,0,4,2.0,167000.0,0,1,1,0,7,5
1891,13642.0,765.0,18,672,2015.0,8,1,3,2.0,43000.0,0,1,1,0,12,4
1892,25559.0,900.0,31,558,2015.0,4,0,4,2.4,64467.0,0,0,1,0,14,8
1893,17405.0,639.0,13,362,2014.0,3,1,4,2.0,62418.0,1,1,1,0,15,8
1894,17562.0,585.0,44,595,2013.0,3,0,2,1.8,120058.0,0,1,1,0,12,8
1895,706.0,891.0,18,745,2016.0,4,1,4,2.0,60269.0,0,1,1,0,7,12
1896,21652.0,707.0,18,745,2011.0,4,1,1,2.0,161345.0,0,1,1,0,12,4
1897,22266.0,777.0,44,214,2014.0,8,1,4,2.5,72000.0,2,1,1,0,1,12
1898,25716.0,779.0,47,448,2016.0,8,1,4,1.8,32000.0,0,1,1,0,1,12
1899,18817.0,779.0,22,634,2016.0,3,0,4,1.4,91000.0,1,1,1,0,12,6
1900,23521.0,781.0,44,200,2012.0,8,0,2,2.5,165472.0,0,1,1,0,7,0
1901,9408.0,641.0,6,268,2012.0,8,1,1,2.0,56290.0,0,1,1,0,14,4
1902,33550.0,971.0,41,633,2016.0,4,1,1,2.2,197826.0,0,1,1,0,1,4
1903,19130.0,779.0,44,205,2013.0,8,1,4,2.5,140298.0,0,1,1,0,1,10
1904,13799.0,779.0,44,101,2013.0,3,0,2,1.5,170000.0,3,1,1,1,12,4
1905,23592.0,779.0,44,595,2013.0,3,0,2,1.8,114000.0,3,1,1,0,14,12
1906,11917.0,893.0,18,426,2008.0,2,0,1,1.6,206000.0,1,1,1,0,1,8
1907,12544.0,779.0,19,354,2002.0,4,1,4,3.5,190000.0,0,0,1,0,1,6
1908,45210.0,1017.0,6,507,2017.0,8,1,4,2.0,93087.0,0,1,1,0,12,4
1909,10914.0,584.0,6,268,2014.0,8,1,4,1.8,26243.0,0,1,1,0,12,4
1910,7517.0,687.0,9,481,2010.0,8,1,4,1.6,181421.0,0,1,1,0,14,4
1911,25089.0,779.0,44,595,2011.0,3,1,2,1.8,135000.0,3,1,1,0,12,12
1912,1725.0,749.0,18,672,2014.0,8,1,4,2.4,225734.0,0,1,1,0,2,12
1913,23678.0,781.0,44,625,2012.0,4,0,4,2.5,177600.0,0,1,1,0,1,11
1914,15681.0,891.0,18,672,2016.0,8,1,3,2.0,305511.0,0,1,1,0,12,4
1915,2038.0,862.0,13,379,2011.0,8,1,4,2.5,174899.0,0,1,1,0,14,12
1916,14900.0,779.0,13,329,2007.0,4,0,2,2.3,261000.0,0,0,1,0,14,7
1917,24148.0,777.0,27,520,2014.0,8,0,4,2.5,125000.0,0,1,1,0,7,12
1918,21012.0,779.0,44,595,2014.0,3,0,2,1.8,99040.0,3,1,1,0,14,8
1919,24462.0,779.0,6,789,2012.0,8,1,5,1.4,239000.0,0,1,1,0,1,6
1920,37837.0,831.0,41,91,2017.0,4,1,4,1.6,72052.0,0,1,1,0,3,4
1921,21636.0,862.0,44,200,2011.0,8,0,4,2.5,114000.0,0,1,1,0,1,8
1922,1568.0,934.0,44,200,2015.0,8,1,4,2.5,173101.0,0,1,1,0,12,12
1923,9408.0,779.0,31,570,2010.0,4,0,4,0.7,77000.0,0,0,1,1,14,10
1924,31424.0,595.0,44,101,2015.0,3,1,4,1.5,31000.0,0,1,1,0,1,4
1925,27911.0,779.0,28,150,2013.0,8,1,4,1.8,71000.0,0,2,1,0,14,0
1926,32973.0,730.0,41,91,2016.0,4,1,1,1.6,94300.0,0,1,1,0,14,4
1927,14746.0,640.0,6,268,2013.0,8,1,1,2.0,186872.0,0,1,1,0,3,4
1928,21012.0,640.0,13,379,2013.0,8,1,2,2.0,141000.0,0,1,1,0,4,8
1929,7840.0,779.0,28,289,1999.0,8,0,0,2.0,165000.0,1,2,1,0,14,6
1930,13523.0,707.0,18,672,2011.0,8,1,4,2.0,161830.0,0,1,1,0,14,4
1931,13172.0,639.0,18,672,2014.0,8,1,4,2.0,129445.0,0,1,1,0,12,10
1932,16621.0,781.0,6,270,2018.0,8,0,4,1.4,12532.0,0,1,1,0,1,8
1933,7828.0,595.0,17,340,2015.0,9,1,4,1.5,154691.0,0,1,1,0,12,4
1934,14740.0,878.0,44,595,2009.0,8,0,2,1.8,200000.0,3,1,1,0,12,0
1935,941.0,639.0,18,310,2014.0,3,1,4,2.0,100037.0,0,1,1,0,12,12
1936,24775.0,779.0,25,183,2011.0,3,1,2,1.8,119000.0,3,1,1,0,14,0
1937,27284.0,640.0,13,379,2013.0,8,1,2,2.0,130000.0,0,1,1,0,1,6
1938,862.0,584.0,22,123,2014.0,8,1,4,1.8,185334.0,0,1,1,0,12,11
1939,25032.0,831.0,18,310,2017.0,1,1,4,1.6,22607.0,0,1,1,0,14,4
1940,470.0,585.0,44,595,2013.0,3,0,2,1.8,0.0,0,1,1,0,1,0
1941,19757.0,650.0,6,271,2016.0,8,0,4,1.4,58000.0,2,1,1,0,1,12
1942,4391.0,584.0,18,310,2014.0,8,1,4,1.8,138838.0,0,1,1,0,12,12
1943,10349.0,779.0,17,712,2006.0,6,0,0,1.8,150000.0,0,1,1,1,12,4
1944,33230.0,640.0,18,655,2013.0,4,1,1,2.0,185000.0,0,1,1,0,1,4
1945,15681.0,586.0,13,735,2012.0,2,0,1,1.8,23000.0,1,1,0,0,14,4
1946,18660.0,781.0,18,411,2012.0,6,1,1,2.5,62234.0,0,1,1,0,12,4
1947,549.0,642.0,3,35,2012.0,8,1,4,2.0,112210.0,0,2,1,0,2,12
1948,29479.0,779.0,44,625,2013.0,4,0,4,2.5,83000.0,2,0,1,0,1,10
1949,19657.0,862.0,18,411,2011.0,9,1,1,2.5,180000.0,0,1,1,0,15,4
1950,10986.0,687.0,18,426,2010.0,3,1,4,1.6,157730.0,0,1,1,0,7,4
1951,7213.0,779.0,17,546,2004.0,6,1,4,2.4,197000.0,2,1,1,1,1,6
1952,157.0,765.0,28,157,2015.0,8,1,4,2.0,73323.0,0,0,1,0,14,12
1953,27911.0,779.0,6,789,2015.0,3,0,5,1.4,65000.0,0,1,1,0,14,12
1954,2979.0,645.0,44,595,2011.0,3,1,2,1.8,200200.0,0,1,1,0,12,12
1955,17876.0,779.0,44,200,2009.0,8,1,2,2.4,300000.0,1,1,1,0,0,0
1956,45.0,779.0,44,595,2013.0,8,1,2,1.8,100000.0,3,1,1,0,14,8
1957,392.0,640.0,13,329,2013.0,4,1,4,2.0,69813.0,0,1,1,0,6,12
1958,12544.0,779.0,31,483,2007.0,8,0,4,2.0,249600.0,2,1,1,0,7,6
1959,23204.0,779.0,28,699,2007.0,5,0,1,2.2,296000.0,1,2,1,0,1,2
1960,21796.0,764.0,6,554,2015.0,4,1,4,2.0,28633.0,0,1,1,0,1,4
1961,470.0,924.0,17,423,2017.0,4,1,4,1.8,0.0,0,0,1,0,2,12
1962,17054.0,707.0,18,745,2011.0,4,1,1,2.0,171340.0,0,1,1,0,7,4
1963,392.0,697.0,18,310,2015.0,8,1,4,1.8,154045.0,0,1,1,0,14,12
1964,10349.0,702.0,22,634,2009.0,8,0,4,1.4,147600.0,1,1,1,0,12,4
1965,40224.0,770.0,18,745,2016.0,4,1,1,1.7,62232.0,0,1,1,0,1,4
1966,27911.0,779.0,44,625,2008.0,4,1,1,2.2,210000.0,1,0,1,0,12,8
1967,16308.0,779.0,44,595,2009.0,3,0,2,1.8,140000.0,0,1,1,0,7,2
1968,7527.0,779.0,31,94,2001.0,4,1,0,2.0,111111.0,2,1,1,0,12,4
1969,10349.0,658.0,17,440,2009.0,3,0,2,1.3,278400.0,3,1,1,0,1,6
1970,20385.0,585.0,44,595,2013.0,8,0,2,1.8,98000.0,3,1,1,0,7,12
1971,26030.0,781.0,44,203,2012.0,8,0,2,2.5,78400.0,0,1,1,0,7,12
1972,4200.0,779.0,3,58,2002.0,8,1,4,2.5,11111.0,0,2,1,0,12,6
1973,42717.0,1017.0,18,655,2017.0,4,1,1,2.0,113697.0,0,1,1,0,7,4
1974,31797.0,639.0,18,396,2014.0,1,1,4,2.0,148915.0,0,1,1,0,7,4
1975,8800.0,779.0,44,446,2002.0,3,0,4,1.3,131000.0,0,1,1,1,12,2
1976,14426.0,586.0,18,310,2012.0,8,0,4,1.8,113600.0,0,1,1,0,14,6
1977,17346.0,753.0,6,507,2012.0,8,1,4,2.4,130000.0,0,1,1,0,7,4
1978,80.0,779.0,13,379,2017.0,8,0,2,2.0,40000.0,0,1,1,0,1,10
1979,31988.0,779.0,3,61,2011.0,8,1,4,3.0,81000.0,2,2,1,0,12,12
1980,4861.0,779.0,33,116,2000.0,2,0,4,1.6,280000.0,1,1,2,0,12,2
1981,784.0,1024.0,13,379,2010.0,8,1,4,2.5,178330.0,0,1,1,0,1,12
1982,31361.0,779.0,25,185,2012.0,3,1,2,1.8,157000.0,2,1,1,0,1,10
1983,25456.0,595.0,44,101,2015.0,3,1,4,1.5,45650.0,0,1,1,0,7,4
1984,6899.0,779.0,17,228,2002.0,3,0,4,1.5,157000.0,3,1,1,1,4,4
1985,15847.0,1024.0,18,411,2010.0,6,1,1,2.5,58788.0,0,1,1,0,1,4
1986,24709.0,836.0,18,745,2010.0,4,1,1,2.0,107374.0,0,1,1,0,7,4
1987,24267.0,642.0,18,745,2012.0,4,1,1,2.0,132976.0,0,1,1,0,12,4
1988,3607.0,629.0,32,463,2015.0,4,1,4,1.6,103358.0,0,0,1,0,2,0
1989,20005.0,707.0,18,745,2011.0,4,1,1,2.0,193926.0,0,1,1,0,1,4
1990,10976.0,779.0,28,140,1999.0,8,0,4,1.8,214500.0,1,2,1,0,1,4
1991,7213.0,779.0,35,482,2003.0,3,1,1,1.9,70000.0,1,1,1,0,12,4
1992,16308.0,777.0,44,200,2014.0,8,1,4,2.5,118582.0,2,1,1,0,14,12
1993,7840.0,779.0,17,340,2004.0,3,0,4,1.3,175000.0,3,1,1,1,12,0
1994,41811.0,639.0,41,633,2014.0,4,1,1,2.0,97700.0,0,1,1,0,3,4
1995,12544.0,779.0,17,340,2010.0,3,0,4,1.3,0.0,3,1,1,1,1,4
1996,12388.0,586.0,18,319,2012.0,8,1,4,1.8,87646.0,0,1,1,0,12,8
1997,19309.0,911.0,18,655,2010.0,4,1,1,2.2,185987.0,0,1,1,0,14,4
1998,20237.0,753.0,6,507,2012.0,8,1,4,2.4,146367.0,0,1,1,0,7,4
1999,8634.0,640.0,22,548,2013.0,8,1,4,2.0,47232.0,0,1,1,0,12,4
2000,24462.0,1017.0,18,310,2017.0,8,0,4,2.0,60000.0,2,1,1,0,14,8
2001,941.0,584.0,18,310,2014.0,8,1,4,1.8,101526.0,0,1,1,0,12,12
2002,10976.0,779.0,13,647,2007.0,9,1,1,2.0,216000.0,1,1,1,0,2,8
2003,37633.0,779.0,44,205,2016.0,8,1,4,2.5,15000.0,2,1,1,0,12,12
2004,3920.0,779.0,13,379,2013.0,8,1,4,2.5,90672.0,0,1,1,0,14,12
2005,2117.0,640.0,2,74,2013.0,8,1,4,2.0,174941.0,0,0,1,0,1,12
2006,12544.0,645.0,18,310,2011.0,8,0,4,1.8,152000.0,0,1,1,0,12,8
2007,18814.0,761.0,44,595,2010.0,3,1,2,1.8,88265.0,0,1,1,0,14,10
2008,25716.0,777.0,44,200,2014.0,8,0,4,2.5,10400.0,0,1,1,0,7,8
2009,20005.0,707.0,41,477,2011.0,4,1,1,2.0,199569.0,0,1,1,0,7,4
2010,18503.0,779.0,44,601,2013.0,3,0,2,1.5,181000.0,0,1,1,0,14,3
2011,5175.0,790.0,6,268,2009.0,8,1,4,1.6,149692.0,0,1,1,0,14,4
2012,392.0,738.0,6,268,2017.0,8,1,4,1.4,77434.0,0,1,1,0,14,12
2013,12544.0,574.0,17,440,2010.0,8,0,2,1.3,173000.0,0,1,1,0,1,8
2014,15524.0,919.0,18,409,2012.0,8,1,4,3.0,137235.0,0,1,1,0,12,4
2015,22894.0,779.0,22,548,2014.0,8,0,2,2.4,81000.0,2,1,1,0,1,8
2016,392.0,761.0,44,595,2010.0,3,1,2,1.8,267165.0,0,1,1,0,14,12
2017,627.0,640.0,43,653,2013.0,8,1,4,2.0,153590.0,0,1,1,0,2,12
2018,43394.0,891.0,18,655,2016.0,4,1,1,2.0,129388.0,0,1,1,0,7,4
2019,27284.0,779.0,44,121,2013.0,8,1,2,2.5,109000.0,0,1,1,0,12,10
2020,17227.0,730.0,18,310,2016.0,8,1,3,1.6,49068.0,0,1,1,0,14,4
2021,22580.0,777.0,44,203,2014.0,8,1,4,2.5,133000.0,2,1,1,0,1,10
2022,25810.0,642.0,18,655,2012.0,4,1,1,2.0,179421.0,0,1,1,0,14,4
2023,39458.0,831.0,41,91,2017.0,4,1,1,1.6,72924.0,0,1,1,0,2,4
2024,627.0,761.0,44,595,2010.0,3,1,2,1.8,256966.0,0,1,1,0,2,12
2025,18817.0,781.0,44,200,2012.0,8,1,4,2.5,130000.0,0,1,1,0,2,12
2026,1254.0,891.0,25,632,2016.0,1,1,4,2.0,49222.0,0,2,0,0,1,12
2027,24625.0,640.0,41,633,2013.0,4,1,1,2.0,167333.0,0,1,1,0,1,4
2028,157.0,738.0,6,268,2017.0,8,1,4,1.4,78837.0,0,1,1,0,12,12
2029,39603.0,891.0,18,655,2016.0,4,1,1,2.0,120000.0,0,1,1,0,12,4
2030,20385.0,779.0,13,329,2009.0,4,1,2,2.5,272000.0,0,1,1,0,14,6
2031,11917.0,779.0,44,595,2006.0,3,0,2,1.5,222000.0,0,1,1,0,2,10
2032,32744.0,777.0,18,411,2014.0,6,1,1,2.5,107483.0,0,1,1,0,12,4
2033,6595.0,790.0,6,268,2009.0,8,1,4,1.6,38413.0,0,1,1,0,1,4
2034,15866.0,687.0,18,310,2010.0,8,1,4,1.6,121263.0,0,1,1,0,1,4
2035,46809.0,971.0,41,633,2016.0,4,1,1,2.2,102066.0,0,1,1,0,1,4
2036,14113.0,779.0,44,101,2012.0,3,0,2,1.5,115000.0,0,1,1,1,14,4
2037,13485.0,1024.0,44,200,2010.0,8,0,4,2.5,110000.0,2,1,1,0,14,10
2038,40.0,779.0,17,340,2002.0,3,0,4,1.3,18000.0,3,1,1,1,12,2
2039,7527.0,779.0,28,70,2001.0,3,1,3,1.9,200000.0,2,1,1,0,1,4
2040,14113.0,779.0,47,448,2014.0,8,1,4,1.8,112000.0,1,1,1,0,1,6
2041,25089.0,639.0,3,30,2014.0,8,1,4,2.0,97970.0,2,2,1,0,1,12
2042,29793.0,779.0,3,36,2013.0,8,1,1,2.0,160000.0,2,2,1,0,7,8
2043,40456.0,765.0,28,172,2015.0,8,1,4,2.0,59000.0,2,1,1,0,14,12
2044,22580.0,830.0,6,328,2019.0,4,0,4,1.5,5124.0,0,0,1,0,1,10
2045,14740.0,779.0,44,200,2013.0,8,0,2,2.5,0.0,2,1,1,0,1,6
2046,13172.0,781.0,47,448,2012.0,8,1,4,2.5,83658.0,2,1,1,0,1,12
2047,15718.0,836.0,18,672,2010.0,8,1,4,2.0,149608.0,0,1,1,0,12,4
2048,21987.0,639.0,6,507,2014.0,8,1,1,2.0,133923.0,0,1,1,0,7,4
2049,41720.0,891.0,18,655,2016.0,4,1,1,2.0,114066.0,0,1,1,0,14,4
2050,24148.0,831.0,41,91,2017.0,4,1,1,1.6,27067.0,0,1,1,0,14,4
2051,8467.0,779.0,28,174,2000.0,1,0,4,2.0,267583.0,1,2,0,0,12,4
2052,12544.0,781.0,47,448,2012.0,8,1,4,2.5,120000.0,1,1,1,0,7,8
2053,18817.0,585.0,44,595,2013.0,3,1,2,1.8,121000.0,2,1,1,0,7,8
2054,20000.0,1024.0,47,266,2010.0,5,0,1,2.5,215000.0,1,2,0,0,14,0
2055,7700.0,944.0,33,107,2008.0,9,0,1,1.7,238075.0,1,1,1,0,12,8
2056,17249.0,586.0,18,322,2012.0,8,1,4,1.8,87500.0,2,1,1,0,7,10
2057,22580.0,749.0,22,548,2014.0,8,1,4,2.4,47000.0,2,1,1,0,1,6
2058,16621.0,779.0,42,437,2012.0,8,1,4,2.0,0.0,3,0,1,1,1,2
2059,18189.0,586.0,44,595,2012.0,3,0,2,1.8,186000.0,0,1,1,0,12,10
2060,706.0,645.0,25,183,2011.0,3,1,2,1.8,122302.0,0,1,1,0,1,12
